CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific
55001,Wisconsin,Adams County,20111,10770,9341,3.8,90.7,2.7,0.6,0.5,0
55003,Wisconsin,Ashland County,15779,7954,7825,2.6,82.7,0.4,10.6,0.4,0
55005,Wisconsin,Barron County,45358,22759,22599,2.4,93.8,1.2,0.8,0.7,0
55007,Wisconsin,Bayfield County,15004,7642,7362,1.7,85,0.6,10,0.5,0
55009,Wisconsin,Brown County,258004,128020,129984,8.3,81.6,2.2,2.2,3.1,0
55011,Wisconsin,Buffalo County,13243,6740,6503,2.2,95.9,0.5,0.3,0,0
55013,Wisconsin,Burnett County,15239,7798,7441,1.7,90.6,0.5,4.1,0.3,0
55015,Wisconsin,Calumet County,49737,24812,24925,4.1,91.4,0.8,0.6,2.2,0
55017,Wisconsin,Chippewa County,63445,33015,30430,1.7,93.9,1.3,0.2,1.3,0
55019,Wisconsin,Clark County,34513,17507,17006,4.4,93.5,0.4,0.2,0.4,0
55021,Wisconsin,Columbia County,56790,29007,27783,3.1,93.1,1.3,0.4,0.6,0
55023,Wisconsin,Crawford County,16313,8469,7844,1.3,94.9,1.7,0.4,0.5,0
55025,Wisconsin,Dane County,522837,259686,263151,6.3,80.2,5,0.2,5.6,0
55027,Wisconsin,Dodge County,87833,46032,41801,4.6,90.3,2.4,0.6,0.5,0
55029,Wisconsin,Door County,27443,13602,13841,2.9,94.3,0.5,0.5,0.5,0
55031,Wisconsin,Douglas County,43503,21734,21769,1.5,91.9,1.2,1.7,1,0
55033,Wisconsin,Dunn County,44260,22296,21964,1.8,93.1,0.5,0.2,2.5,0
55035,Wisconsin,Eau Claire County,102388,50371,52017,2.3,90.6,0.8,0.4,3.5,0.4
55037,Wisconsin,Florence County,4354,2260,2094,0.9,98.5,0.3,0,0,0
55039,Wisconsin,Fond du Lac County,102082,49962,52120,5,90.3,1.2,0.5,1.4,0
55041,Wisconsin,Forest County,9035,4574,4461,2.2,79.7,0.9,14.3,0.4,0.1
55043,Wisconsin,Grant County,51742,26915,24827,1.5,95.3,1.3,0.2,0.8,0
55045,Wisconsin,Green County,36869,18265,18604,3,94.5,0.4,0.1,0.7,0
55047,Wisconsin,Green Lake County,18745,9405,9340,4.6,92.9,0.6,0.3,0.3,0
55049,Wisconsin,Iowa County,23576,11870,11706,1.7,95.6,0.7,0.3,0.6,0.1
55051,Wisconsin,Iron County,5748,2923,2825,1.2,95.9,0.6,0.8,0.2,0
55053,Wisconsin,Jackson County,20531,10952,9579,3.2,86.4,2.2,5.8,0.4,0
55055,Wisconsin,Jefferson County,84586,42282,42304,7,89.9,0.8,0.1,0.7,0
55057,Wisconsin,Juneau County,26427,14008,12419,3,91.9,2.3,1.4,0.5,0
55059,Wisconsin,Kenosha County,167886,83033,84853,12.7,76.3,7.2,0.3,1.3,0
55061,Wisconsin,Kewaunee County,20378,10331,10047,2.7,95,0.5,0.3,0.4,0
55063,Wisconsin,La Crosse County,117582,57373,60209,1.8,90.3,1.3,0.3,4.4,0
55065,Wisconsin,Lafayette County,16755,8485,8270,3.6,94.6,0.4,0.4,0.3,0
55067,Wisconsin,Langlade County,19190,9709,9481,1.9,94.5,1,0.8,0.3,0
55069,Wisconsin,Lincoln County,27994,14053,13941,1.4,95.7,0.5,0.3,0.4,0
55071,Wisconsin,Manitowoc County,79680,39612,40068,3.7,91.2,0.7,0.4,2.6,0
55073,Wisconsin,Marathon County,135293,68001,67292,2.7,89.1,0.7,0.3,5.7,0
55075,Wisconsin,Marinette County,40712,20459,20253,1.5,95.6,0.6,0.4,0.6,0
55077,Wisconsin,Marquette County,15164,7699,7465,3.2,93.6,0.6,0.5,0.4,0
55078,Wisconsin,Menominee County,4506,2258,2248,6,8.8,0.5,82.2,0.4,0
55079,Wisconsin,Milwaukee County,956586,462784,493802,14.6,52.2,26.1,0.5,4.1,0
55081,Wisconsin,Monroe County,45303,22893,22410,4.2,91.2,1.5,0.9,0.8,0
55083,Wisconsin,Oconto County,37465,19145,18320,1.7,95.3,0.4,0.8,0.4,0
55085,Wisconsin,Oneida County,35352,17790,17562,1.4,95.1,0.7,1.1,0.5,0
55087,Wisconsin,Outagamie County,183288,91418,91870,4.2,88.1,1.2,1.6,3.4,0
55089,Wisconsin,Ozaukee County,87817,43131,44686,2.8,92.1,1.4,0.3,2,0
55091,Wisconsin,Pepin County,7282,3701,3581,1.7,96.6,0.4,0.2,0.3,0
55093,Wisconsin,Pierce County,41226,20501,20725,1.9,94.6,0.6,0.2,1.2,0
55095,Wisconsin,Polk County,43328,21809,21519,1.9,95.3,0.3,1,0.4,0
55097,Wisconsin,Portage County,70371,35333,35038,3,91.7,0.7,0.4,2.6,0
55099,Wisconsin,Price County,13566,6898,6668,1.6,94.6,0.7,0.8,0.6,0.8
55101,Wisconsin,Racine County,195101,96480,98621,12.7,72.7,10.7,0.3,1.2,0
55103,Wisconsin,Richland County,17626,8897,8729,2.2,95.2,0.7,0.3,0.5,0
55105,Wisconsin,Rock County,161226,79293,81933,8.4,83.3,4.4,0.1,1.2,0
55107,Wisconsin,Rusk County,14211,7160,7051,1.8,95.2,1,0.3,0.1,0
55109,Wisconsin,St. Croix County,87142,43468,43674,2.3,94.2,0.9,0.4,1,0
55111,Wisconsin,Sauk County,63340,31555,31785,4.8,91.3,0.7,1.1,0.7,0
55113,Wisconsin,Sawyer County,16384,8315,8069,2.5,76.9,0.7,17.2,0.5,0
55115,Wisconsin,Shawano County,41136,20632,20504,2.6,87.1,0.3,7.3,0.4,0
55117,Wisconsin,Sheboygan County,115094,57875,57219,6.2,85.1,1.6,0.2,5.4,0
55119,Wisconsin,Taylor County,20344,10402,9942,1.8,96.4,0.5,0.2,0.2,0
55121,Wisconsin,Trempealeau County,29510,14902,14608,7.6,90.4,0.5,0.3,0.5,0
55123,Wisconsin,Vernon County,30378,15240,15138,1.6,96.3,0.4,0.3,0.5,0
55125,Wisconsin,Vilas County,21465,10734,10731,2.2,85,0.1,8.9,0.6,0.1
55127,Wisconsin,Walworth County,102917,51330,51587,11.1,85.5,1,0.2,1,0.1
55129,Wisconsin,Washburn County,15638,7716,7922,1.7,94.6,0.5,1.2,0.5,0
55131,Wisconsin,Washington County,133967,66558,67409,3.1,93.3,1.1,0.2,1.2,0
55133,Wisconsin,Waukesha County,396731,194879,201852,4.6,89.2,1.5,0.2,3.2,0
55135,Wisconsin,Waupaca County,51651,26305,25346,3,94.6,0.4,0.5,0.4,0
55137,Wisconsin,Waushara County,24170,12679,11491,6.4,89.6,1.6,0.4,0.4,0
55139,Wisconsin,Winnebago County,169540,85384,84156,3.9,89.3,2.1,0.6,2.6,0
55141,Wisconsin,Wood County,73427,36265,37162,2.8,92.7,0.7,0.6,2,0
56001,Wyoming,Albany County,37944,19883,18061,9.3,82.9,1.3,0.7,2.9,0
56003,Wyoming,Big Horn County,11920,6015,5905,8.8,88.2,0.6,0.9,0.4,0.1
56005,Wyoming,Campbell County,48116,25001,23115,8.4,87.7,0.3,0.8,0.5,0
56007,Wyoming,Carbon County,15689,8456,7233,17.9,77.7,1.2,1.5,0.7,0.1
56009,Wyoming,Converse County,14166,7279,6887,7.8,91.3,0,0.1,0,0
56011,Wyoming,Crook County,7347,3760,3587,2.3,94.5,0.2,1.4,0.3,0
56013,Wyoming,Fremont County,40354,20206,20148,6.8,70.1,0.5,19.6,0.1,0.1
56015,Wyoming,Goshen County,13479,6967,6512,10.6,86.2,0.1,0.9,0.4,0
56017,Wyoming,Hot Springs County,4741,2404,2337,1.9,94.5,0,2.3,0,0
56019,Wyoming,Johnson County,8562,4548,4014,2.1,91.7,1.4,2.7,0,0
56021,Wyoming,Laramie County,97031,49218,47813,14.3,79.1,2.6,0.8,1.1,0.1
56023,Wyoming,Lincoln County,18791,9630,9161,4.5,92.5,0.3,0.3,0.3,0
56025,Wyoming,Natrona County,81023,41061,39962,8.2,87,1.2,0.6,0.8,0
56027,Wyoming,Niobrara County,2479,1098,1381,4.3,89,0.1,4.1,0.7,0
56029,Wyoming,Park County,29276,14360,14916,5.7,90.7,0.5,0.5,0.5,0
56031,Wyoming,Platte County,8703,4535,4168,7.8,89.2,0,0,0.5,0
56033,Wyoming,Sheridan County,29964,14816,15148,4.2,91.6,0.9,1,0.7,0
56035,Wyoming,Sublette County,10037,5447,4590,7.3,89.2,0,0.1,0.1,0
56037,Wyoming,Sweetwater County,44527,22981,21546,16,79.6,0.8,0.6,0.6,0.5
56039,Wyoming,Teton County,22923,12169,10754,15,81.5,0.5,0.3,2.2,0
56041,Wyoming,Uinta County,20758,10593,10165,9.1,87.7,0.1,0.9,0.1,0
56043,Wyoming,Washakie County,8253,4118,4135,14.2,82.2,0.3,0.4,0.1,0
56045,Wyoming,Weston County,7117,3756,3361,1.4,91.6,0.5,0.1,4.3,0
72001,Puerto Rico,Adjuntas Municipio,18525,9297,9228,99.6,0.3,0,0,0,0
72003,Puerto Rico,Aguada Municipio,39470,19308,20162,93.7,4.1,0.1,0,0,0
72005,Puerto Rico,Aguadilla Municipio,55722,27122,28600,97.3,1,0.3,0,0.3,0
72007,Puerto Rico,Aguas Buenas Municipio,26855,13057,13798,99.4,0.6,0,0,0,0
72009,Puerto Rico,Aibonito Municipio,24008,11552,12456,99.5,0.3,0,0,0.1,0
72011,Puerto Rico,Añasco Municipio,27892,13499,14393,97.3,2,0.1,0,0,0
72013,Puerto Rico,Arecibo Municipio,89550,43000,46550,99.5,0.4,0,0,0,0
72015,Puerto Rico,Arroyo Municipio,18504,8593,9911,99.8,0.2,0,0,0,0
72017,Puerto Rico,Barceloneta Municipio,24583,11693,12890,99.8,0.1,0,0,0,0
72019,Puerto Rico,Barranquitas Municipio,29237,14398,14839,100,0,0,0,0,0
72021,Puerto Rico,Bayamón Municipio,188614,89275,99339,99.1,0.6,0.1,0,0.1,0
72023,Puerto Rico,Cabo Rojo Municipio,49726,23597,26129,99.8,0.2,0,0,0,0
72025,Puerto Rico,Caguas Municipio,134269,62604,71665,99,0.8,0.1,0,0,0
72027,Puerto Rico,Camuy Municipio,32936,15792,17144,99.2,0.8,0.1,0,0,0
72029,Puerto Rico,Canóvanas Municipio,46779,22577,24202,99.8,0.1,0,0,0.1,0
72031,Puerto Rico,Carolina Municipio,161684,74194,87490,98.8,0.8,0.1,0,0.2,0
72033,Puerto Rico,Cataño Municipio,25595,12111,13484,99.3,0.4,0,0,0.3,0
72035,Puerto Rico,Cayey Municipio,45431,21821,23610,99.5,0.5,0,0,0,0
72037,Puerto Rico,Ceiba Municipio,12238,5749,6489,98.9,0.8,0,0,0.1,0
72039,Puerto Rico,Ciales Municipio,17325,8450,8875,99.5,0.5,0,0,0,0
72041,Puerto Rico,Cidra Municipio,41181,19998,21183,99.6,0.3,0,0,0.1,0
72043,Puerto Rico,Coamo Municipio,39796,19317,20479,99.5,0.5,0,0,0,0
72045,Puerto Rico,Comerío Municipio,19914,9893,10021,99.5,0.4,0,0,0,0
72047,Puerto Rico,Corozal Municipio,34933,16959,17974,99,0.9,0,0,0,0
72049,Puerto Rico,Culebra Municipio,1494,818,676,91.6,7.7,0,0.3,0,0
72051,Puerto Rico,Dorado Municipio,37722,17984,19738,98.6,1.3,0,0,0.1,0
72053,Puerto Rico,Fajardo Municipio,33075,15470,17605,98.7,0.8,0.2,0,0.2,0
72054,Puerto Rico,Florida Municipio,12140,5884,6256,99,1,0,0,0,0
72055,Puerto Rico,Guánica Municipio,17327,8346,8981,99.5,0.5,0,0,0,0
72057,Puerto Rico,Guayama Municipio,42623,21194,21429,98.9,0.8,0.2,0,0,0
72059,Puerto Rico,Guayanilla Municipio,19578,9364,10214,99.5,0.4,0,0,0.1,0
72061,Puerto Rico,Guaynabo Municipio,90773,42840,47933,98.4,1.4,0,0,0,0
72063,Puerto Rico,Gurabo Municipio,47074,22290,24784,98.5,1.1,0.2,0,0,0
72065,Puerto Rico,Hatillo Municipio,40978,19706,21272,99.8,0.2,0,0,0,0
72067,Puerto Rico,Hormigueros Municipio,16474,7618,8856,99.6,0.3,0.1,0,0,0
72069,Puerto Rico,Humacao Municipio,54736,25892,28844,98.5,1.1,0,0,0,0
72071,Puerto Rico,Isabela Municipio,43314,21069,22245,98.6,0.9,0.2,0,0,0
72073,Puerto Rico,Jayuya Municipio,15297,7728,7569,99.9,0.1,0,0,0,0
72075,Puerto Rico,Juana Díaz Municipio,47952,22892,25060,99.6,0.3,0,0,0,0
72077,Puerto Rico,Juncos Municipio,39704,18926,20778,99.4,0.6,0,0,0,0
72079,Puerto Rico,Lajas Municipio,23893,11470,12423,99.9,0.1,0,0,0,0
72081,Puerto Rico,Lares Municipio,27321,13468,13853,99.5,0.3,0,0,0,0
72083,Puerto Rico,Las Marías Municipio,8874,4366,4508,98.8,1.2,0,0,0,0
72085,Puerto Rico,Las Piedras Municipio,38253,18424,19829,99.6,0.1,0.2,0,0,0
72087,Puerto Rico,Loíza Municipio,27242,12713,14529,99.8,0,0,0,0.2,0
72089,Puerto Rico,Luquillo Municipio,18952,8893,10059,98.2,1.4,0.1,0,0.1,0
72091,Puerto Rico,Manatí Municipio,40705,19237,21468,98.6,0.9,0.4,0,0,0
72093,Puerto Rico,Maricao Municipio,6180,3069,3111,99.8,0.2,0,0,0,0
72095,Puerto Rico,Maunabo Municipio,11297,5567,5730,98.9,1.1,0,0,0,0
72097,Puerto Rico,Mayagüez Municipio,79615,38050,41565,99.3,0.5,0,0,0,0
72099,Puerto Rico,Moca Municipio,37676,18417,19259,99.1,0.4,0,0,0.1,0
72101,Puerto Rico,Morovis Municipio,31785,15775,16010,99.8,0.1,0,0.1,0,0
72103,Puerto Rico,Naguabo Municipio,26584,12519,14065,99.5,0.2,0,0,0,0
72105,Puerto Rico,Naranjito Municipio,29112,14338,14774,99.7,0.1,0,0,0,0
72107,Puerto Rico,Orocovis Municipio,21906,10991,10915,99.7,0.3,0,0,0,0
72109,Puerto Rico,Patillas Municipio,17769,8702,9067,99.7,0.2,0,0,0,0.1
72111,Puerto Rico,Peñuelas Municipio,21661,10532,11129,99.7,0.1,0,0,0,0
72113,Puerto Rico,Ponce Municipio,148863,71773,77090,99.3,0.6,0.1,0,0.1,0
72115,Puerto Rico,Quebradillas Municipio,24548,11869,12679,99,0.6,0.4,0,0,0
72117,Puerto Rico,Rincón Municipio,14526,7092,7434,90.2,6.6,0,0,0.2,0
72119,Puerto Rico,Río Grande Municipio,51768,25120,26648,99.5,0.5,0,0,0,0
72121,Puerto Rico,Sabana Grande Municipio,23610,11156,12454,99.8,0.2,0,0,0,0
72123,Puerto Rico,Salinas Municipio,29239,14138,15101,99.5,0.1,0,0,0.4,0
72125,Puerto Rico,San Germán Municipio,32937,16004,16933,99.5,0.4,0.1,0,0,0
72127,Puerto Rico,San Juan Municipio,355181,162661,192520,98.2,1.2,0.2,0,0.2,0
72129,Puerto Rico,San Lorenzo Municipio,38689,18874,19815,99.9,0,0,0,0.1,0
72131,Puerto Rico,San Sebastián Municipio,38970,18942,20028,99,0.9,0,0,0,0
72133,Puerto Rico,Santa Isabel Municipio,22475,10855,11620,99.6,0.4,0,0,0,0
72135,Puerto Rico,Toa Alta Municipio,74169,35682,38487,99.1,0.4,0.1,0,0.4,0
72137,Puerto Rico,Toa Baja Municipio,81905,38453,43452,99.3,0.5,0.1,0,0,0
72139,Puerto Rico,Trujillo Alto Municipio,69478,32747,36731,99.3,0.6,0,0,0,0
72141,Puerto Rico,Utuado Municipio,30209,14686,15523,99.5,0.4,0.1,0,0,0
72143,Puerto Rico,Vega Alta Municipio,38589,18371,20218,98.6,0.9,0,0,0,0
72145,Puerto Rico,Vega Baja Municipio,54754,26269,28485,96.7,3.1,0.1,0,0,0
72147,Puerto Rico,Vieques Municipio,8931,4351,4580,95.7,4,0,0,0,0
72149,Puerto Rico,Villalba Municipio,23659,11510,12149,99.7,0.2,0.1,0,0,0
72151,Puerto Rico,Yabucoa Municipio,35025,16984,18041,99.9,0.1,0,0,0,0
72153,Puerto Rico,Yauco Municipio,37585,18052,19533,99.8,0.2,0,0,0,0
