Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured
1370795,14-Apr-19,Florida,Miami,NW 19th Ave and 60th St,2,2
1371024,14-Apr-19,California,Vallejo,100 block of Princeton Ave,1,3
1371065,14-Apr-19,California,Stockton,2539 E Main St,0,4
1374920,13-Apr-19,California,Moreno Valley,23500 block of Alessandro Blvd,0,4
1370269,12-Apr-19,Illinois,Carbondale,119 N Washington St,0,4
1368597,11-Apr-19,Maryland,Baltimore,2200 block of Ruskin Ave,1,3
1369109,11-Apr-19,California,Los Angeles,E 103rd St and S Main St,1,4
1369148,11-Apr-19,Arizona,Phoenix,7112 W Minnezona Ave,3,2
1367011,9-Apr-19,Missouri,Kansas City,5339 Michigan Ave,1,3
1365052,7-Apr-19,North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7
1365077,7-Apr-19,Indiana,Indianapolis,3600 block of Roosevelt Ave,2,2
1365173,7-Apr-19,Delaware,Wilmington,940 N Pine St,0,6
1365100,7-Apr-19,Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4
1364443,6-Apr-19,Florida,Tallahassee,500 block of Kissimmee St,0,4
1364540,6-Apr-19,Illinois,Chicago,6300 block of S Seeley Ave,0,6
1363737,4-Apr-19,Florida,Panama City,100 block of Allen Ave,1,3
1362715,4-Apr-19,Georgia,Stockbridge,300 block of Eagle Ct,3,2
1362364,2-Apr-19,Mississippi,Hermanville,13195 MS 18,0,4
1362182,2-Apr-19,Kentucky,Covington,337 E 13th St,0,5
1360333,31-Mar-19,Georgia,Atlanta,3041 Landrum Dr SW,1,4
1359599,31-Mar-19,South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7
1359455,31-Mar-19,Illinois,Chicago,500 block of N Hamlin Ave,1,4
1357591,28-Mar-19,Maryland,Baltimore,6200 block of Boston St,0,4
1355275,25-Mar-19,Nevada,North Las Vegas,2400 block of W San Miguel St,0,5
1353714,24-Mar-19,California,San Francisco,1300 Fillmore St,1,5
1354049,24-Mar-19,Arizona,Phoenix,2202 W McDowell Rd,0,7
1350494,19-Mar-19,Arizona,Phoenix,8526 N 27th Ave,2,4
1348844,17-Mar-19,Georgia,Augusta,900 block of Broad St,0,4
1349256,17-Mar-19,Georgia,Rochelle,Dennis St,1,3
1348793,17-Mar-19,Nevada,Las Vegas,600 E Fremont St,0,4
1347974,16-Mar-19,New Jersey,Camden,619 Ferry Ave,1,3
1348291,15-Mar-19,Alabama,Mobile,515 Dauphin Island Pkwy,2,4
1347894,14-Mar-19,Montana,Missoula,5145 Airway Blvd,1,3
1344488,11-Mar-19,New Jersey,Paterson,291 12th Ave,0,4
1343330,10-Mar-19,Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4
1343274,10-Mar-19,Colorado,Denver,15th St and Market St,1,4
1338860,3-Mar-19,California,Oakland,316 14th St,0,4
1338765,3-Mar-19,Illinois,Chicago,2900 block of E 79th St,0,6
1338790,2-Mar-19,Arkansas,Pine Bluff,723 East 25th Ave,1,4
1337498,28-Feb-19,California,Oakland,9755 Edes Ave,1,3
1333480,22-Feb-19,Alabama,Birmingham,1100 block of Carnation Dr,2,2
1331974,21-Feb-19,Maryland,Baltimore,500 block of Bloom St,1,4
1332507,21-Feb-19,Kentucky,Elizabethtown,600 N Miles St,2,2
1332429,21-Feb-19,Texas,Houston,12800 block of Eastbrook Dr,2,2
1332181,20-Feb-19,Tennessee,Covington,529 N College St,0,4
1329144,17-Feb-19,Texas,Henderson,504 S Van Buren St,2,2
1328792,17-Feb-19,Indiana,Evansville,664 E Illinois St,0,5
1329075,17-Feb-19,Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5
1328562,16-Feb-19,Mississippi,Clinton,1214 Foxhill Dr,5,0
1327321,15-Feb-19,Illinois,Aurora,641 Archer Ave,6,6
1324279,11-Feb-19,Texas,Livingston,3628 FM 3126,5,0
1323448,9-Feb-19,Virginia,Petersburg,109 Perry St,0,4
1321021,6-Feb-19,New York,Brooklyn,1778 Fulton St,1,3
1321093,5-Feb-19,Texas,San Antonio,538 Hot Wells Blvd,2,2
1319333,4-Feb-19,District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5
1319325,4-Feb-19,Louisiana,Baton Rouge,4000 block of Topeka St,0,4
1318391,3-Feb-19,Illinois,Chicago,938 E 75th St,2,5
1320286,3-Feb-19,California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0
1318187,1-Feb-19,California,San Diego,6800 block of Springfield St,0,4
1314289,28-Jan-19,Texas,Houston,7815 Harding St,2,5
1314253,27-Jan-19,Alabama,Birmingham,Avenue O and Warrior Rd,0,5
1312391,26-Jan-19,Georgia,Albany,300 block of W Roosevelt,0,4
1312284,26-Jan-19,Louisiana,Gonzales,42350 Church Point Rd,5,0
1312463,26-Jan-19,Indiana,Indianapolis,2957 N Sherman Dr,0,5
1313291,26-Jan-19,New Jersey,Newark,612 Bergen St,1,3
1310775,24-Jan-19,Pennsylvania,State College,1450 S Atherton St,4,1
1310397,24-Jan-19,Georgia,Rockmart,319 Williamson St,4,1
1309114,23-Jan-19,Florida,Sebring,1901 US 27 S,5,0
1306920,20-Jan-19,Florida,Miami,26133 SW 139th Ave,0,4
1305563,19-Jan-19,Pennsylvania,Lebanon,1140 Church St,0,4
1305679,19-Jan-19,South Carolina,Gaffney,1435 Wilcox Ave,1,4
1305516,19-Jan-19,Illinois,Chicago,4400 block of W Madison St,0,4
1305538,19-Jan-19,Florida,Jacksonville,11445 Brian Lakes Drive,3,2
1305294,19-Jan-19,Texas,Houston,7041 Sherman St,3,2
1303486,17-Jan-19,Kentucky,Owensboro,940 Audubon Ave,3,1
1302060,16-Jan-19,Florida,Jacksonville,Emerson St and Spring Park Rd,1,5
1303303,16-Jan-19,California,Palmdale,Ranch Center Dr and 40th St W,3,1
1301778,15-Jan-19,Arkansas,Little Rock,5420 Baseline Rd,1,4
1299680,13-Jan-19,Arizona,Phoenix,2445 E Van Buren St,1,5
1295294,6-Jan-19,New Mexico,Roswell,1300 block of W College Blvd,0,4
1292684,4-Jan-19,Virginia,Hurt,3197 Shula Dr,3,2
1293054,4-Jan-19,California,Torrance,22501 Hawthorne Blvd,3,4
1292941,3-Jan-19,Arizona,Yuma,3800 block of E County 18½ St,1,3
1291779,2-Jan-19,Arkansas,Jonesboro,3516 Galaxy St,1,3
1289877,1-Jan-19,South Carolina,Columbia,1709 Decker Blvd,0,5
1289618,1-Jan-19,Florida,Tallahassee,2020 W Pensacola St,0,5
1289686,31-Dec-18,Ohio,Cleveland,4462 Denison Ave,3,2
1288376,29-Dec-18,Ohio,Lima,904 S Main St,1,3
1287286,28-Dec-18,Missouri,Saint Charles,150 Whetstone Dr,4,1
1284586,24-Dec-18,Louisiana,Lutcher,2176 Main St,2,2
1283229,23-Dec-18,Missouri,Springfield,1042 W College St,1,6
1282704,22-Dec-18,Nevada,Las Vegas,3528 S Maryland Pkwy,0,4
1279617,18-Dec-18,Maryland,Baltimore,3942 Park Heights Ave,0,5
1277327,15-Dec-18,Florida,Miami,239 NW 16th St,0,5
1277411,14-Dec-18,Colorado,Colorado Springs,700 block of Geiger Ct,1,3
1276091,13-Dec-18,Pennsylvania,Philadelphia,4505 N Broad St,0,4
1276298,11-Dec-18,Louisiana,Natchitoches,Caspari St and University Pkwy,1,3
1272855,9-Dec-18,Wisconsin,Madison,3554 E Washington Ave,0,4
1273161,8-Dec-18,California,Inglewood,801 S Inglewood Ave,0,5
1272106,8-Dec-18,New York,Corona (Queens),89-25 130th St,0,5
1267682,1-Dec-18,Florida,Miami,NW Fifth Ave and NW Eighth St,0,5
1266937,26-Nov-18,Tennessee,Powell,Tammy Dr,0,4
1262814,25-Nov-18,Alabama,Demopolis,Floyd St and Field St,2,2
1263332,25-Nov-18,California,Oakland,1000 block of 24th St,0,4
1263086,25-Nov-18,Texas,Houston,4500 block of Yale St,1,3
1262013,23-Nov-18,Florida,Miami,5801 NW 27th Ave,2,5
1261351,22-Nov-18,Indiana,Fort Wayne,6100 block of Downingtown Dr,3,2
1260525,21-Nov-18,Missouri,Saint Louis,4200 block of Shreve Ave,0,4
1258777,19-Nov-18,Colorado,Denver,1200 21st Street,1,4
1258804,19-Nov-18,Pennsylvania,Philadelphia,5100 block of Malcolm St,4,0
1258009,18-Nov-18,California,Los Angeles (Watts),95th St and Defiance Ave,1,4
1257508,16-Nov-18,Arkansas,Little Rock,4405 W 14th St,3,1
1256435,14-Nov-18,Louisiana,Baton Rouge,4896 Gus Young Ave,3,1
1254225,13-Nov-18,New Mexico,Gallup,CR 1 and Defiance Draw Rd,4,1
1254084,12-Nov-18,North Carolina,Dunn,4640 Woods Crossroads Rd,3,1
1253361,11-Nov-18,Arizona,Globe,598 N Broad St,3,1
1249561,7-Nov-18,California,Thousand Oaks,99 Rolling Oaks Dr,13,2
1246727,3-Nov-18,New York,Watertown,136 Franklin St,0,5
1247019,2-Nov-18,California,Long Beach (North Long Beach),5800 block of Brayton Ave,0,4
1246489,2-Nov-18,Florida,Tallahassee,1950 Thomasville Rd,3,4
1245703,1-Nov-18,Minnesota,Minneapolis,3400 block of Girard Ave N,0,5
1245274,1-Nov-18,Missouri,Springfield,906 E Locust St,3,2
1244754,31-Oct-18,Michigan,Detroit,19000 block of Langholm St,1,3
1246059,30-Oct-18,California,Vallejo,Woodrow Ave and Reis Ave,2,3
1244424,30-Oct-18,California,Los Angeles,65th Place and Vermont Avenue,0,5
1243331,29-Oct-18,California,Riverside,3252 Mission Inn Ave,0,7
1243010,28-Oct-18,Arkansas,El Dorado,2 Whites Quarters,2,2
1242807,27-Oct-18,Tennessee,Memphis,4275 Lady Slipper Ln,0,5
1241819,27-Oct-18,Pennsylvania,Pittsburgh,5898 Wilkins Ave,11,7
1242443,26-Oct-18,New Jersey,Jersey City,77 Brinkerhoff St,1,3
1240751,24-Oct-18,Illinois,Chicago,6200 block of S King Dr,0,5
1238603,22-Oct-18,Illinois,Chicago,9231 S Cottage Grove Av,0,6
1237930,21-Oct-18,Florida,Jacksonville,900 block of A Philip Randolph Blvd,1,5
1238052,21-Oct-18,Washington,Lakewood,8722 S Tacoma Way,1,3
1234087,16-Oct-18,Georgia,Atlanta,Broad St,0,4
1233663,15-Oct-18,Tennessee,Columbia,1075 Carters Creek Pike,5,0
1232554,14-Oct-18,Texas,Fort Worth,5310 E Rosedale St,0,4
1233563,14-Oct-18,Nevada,Las Vegas,2815 W Lake Mead Blvd,3,1
1233068,14-Oct-18,California,Palo Alto (East Palo Alto),2500 block of Pulgas Ave,2,2
1232288,13-Oct-18,Texas,Taft,511 Wilburn St,4,1
1232018,13-Oct-18,Missouri,Saint Louis,400 block of Midlothian Road,0,4
1232044,12-Oct-18,South Carolina,Spartanburg,1620 John B White Sr Blvd,0,6
1231385,12-Oct-18,Nevada,Las Vegas,6500 block of W Charleston Blvd,0,4
1229738,8-Oct-18,Alabama,Birmingham,Joppa Ave,0,4
1226923,6-Oct-18,Oklahoma,Tulsa,9453 E 31st St,0,4
1226853,6-Oct-18,Texas,Houston,6802 Cullen Blvd,1,3
1226384,6-Oct-18,California,Oakland,Williams St and Telegraph Ave,0,6
1225631,4-Oct-18,Georgia,Swainsboro,Lucky St,0,4
1226179,4-Oct-18,New Mexico,Espanola (Española),1813 N Riverside Dr,1,3
1223865,3-Oct-18,South Carolina,Florence,932 Ashton Dr,2,6
1223755,3-Oct-18,Pennsylvania,Philadelphia,5101 Germantown Ave,1,4
1221758,1-Oct-18,Illinois,Chicago,500 block of S Michigan Ave,2,2
1221794,30-Sep-18,California,Compton,1300 E Palmer St,1,3
1220912,29-Sep-18,Florida,Orlando,1700 block of 24th St,1,4
1220331,28-Sep-18,Pennsylvania,Philadelphia,5100 block of Haverford Ave,2,2
1217150,24-Sep-18,Tennessee,Memphis,1528 Ragan St,3,2
1215987,23-Sep-18,California,Bakersfield,2600 block of Chandler Court,1,4
1215954,23-Sep-18,California,Baldwin Park,3700 block of Loma Lane,0,4
1215904,22-Sep-18,New York,Hempstead,Dolan St,0,4
1215739,21-Sep-18,District of Columbia,Washington,1800 block of Benning Rd NE,0,4
1213926,20-Sep-18,Maryland,Aberdeen,1501 Perryman Rd,4,3
1214298,20-Sep-18,New York,Syracuse,1317 Midland Ave,0,5
1213223,19-Sep-18,Wisconsin,Middleton,1850 Deming Way,1,4
1213293,19-Sep-18,Pennsylvania,Masontown,1 E Church St,1,4
1213836,19-Sep-18,Illinois,Chicago,W Cermak Rd and S State St,0,4
1212984,18-Sep-18,Louisiana,New Orleans (Algiers),1100 block of Sumner St,0,4
1212567,18-Sep-18,Tennessee,Memphis,4622 Faronia Rd,0,4
1211659,17-Sep-18,Maryland,Silver Spring,123 Amberleigh Dr,4,1
1210742,15-Sep-18,Wisconsin,Milwaukee,820 S 21st St,0,4
1209006,12-Sep-18,California,Bakersfield,660 Manwell Blvd,6,0
1208397,11-Sep-18,Illinois,Chicago,10600 block of S Bensley Avenue,0,4
1206828,10-Sep-18,Tennessee,Memphis,140 Lt George W Lee Ave,0,5
1206409,9-Sep-18,Illinois,Elgin,550 S McLean Blvd,1,3
1206375,9-Sep-18,Alabama,Auburn,224 W Magnolia St,1,4
1206476,9-Sep-18,Florida,Jacksonville,N/A,0,4
1206050,7-Sep-18,Minnesota,Minneapolis,2024 N Washington Ave,1,3
1204538,6-Sep-18,Ohio,Cincinnati,511 Walnut St,4,2
1204486,4-Sep-18,Georgia,Albany,1200 block of Gillespie Ave,0,4
1202134,2-Sep-18,Texas,San Antonio,600 block of Morningview St,0,4
1202274,2-Sep-18,New Jersey,Paterson,43 12th Ave,2,2
1202318,2-Sep-18,Alabama,Birmingham,500 23rd St S,0,7
1201885,2-Sep-18,Arkansas,Fort Smith,801 Garrison Ave,0,4
1202332,2-Sep-18,California,San Bernardino,1277 East Lynwood Drive,0,8
1202437,2-Sep-18,New Jersey,Trenton,Stuyvesant Ave and Bryn Mawr Ave,0,4
1201973,1-Sep-18,Florida,Fort Lauderdale (Lauderhill),5225 NW 24th Ct,1,3
1201135,1-Sep-18,Ohio,Cleveland,3232 Lakeside Ave East,1,7
1200904,31-Aug-18,Colorado,Aurora,1900 block of Peoria St,2,3
1197278,27-Aug-18,Arkansas,Pine Bluff,2600 block of W 34th Ave,1,3
1196028,26-Aug-18,Florida,Jacksonville,2 Independent Dr,3,9
1195537,25-Aug-18,Virginia,Richmond,4 N 18th St,0,5
1196051,25-Aug-18,Tennessee,Nashville,1564 9th Ave N,1,4
1194315,23-Aug-18,Pennsylvania,Philadelphia,5800 block of Oakland St,0,4
1194598,23-Aug-18,Maryland,Baltimore,1700 block of Homestead St,0,4
1194057,22-Aug-18,Missouri,Saint Louis,I-64 and Jefferson Ave,0,4
1192788,21-Aug-18,Tennessee,Memphis,2119 E Alcy Rd,0,4
1191368,20-Aug-18,Tennessee,Jackson,60 Heritage Square,1,4
1192036,20-Aug-18,Ohio,Cleveland,E 94th St and Kinsman Rd,1,3
1191279,19-Aug-18,Illinois,Chicago,7400 block of S Dante Ave,0,5
1190035,18-Aug-18,New York,Bronx,925 Allerton Ave,0,4
1189717,17-Aug-18,Illinois,Chicago,1600 block of W 65th St,0,7
1188597,15-Aug-18,South Carolina,Greenwood,104 Mimosa Ct,0,5
1186888,14-Aug-18,Pennsylvania,Wyncote,1000 S Easton Rd,0,5
1185520,12-Aug-18,California,Clearlake,4786 Yarrington Ct,4,1
1185622,12-Aug-18,Pennsylvania,Pittsburgh (East Liberty),5600 block of Broad St,0,4
1186061,11-Aug-18,California,San Francisco,Geneva St and Mission St,1,4
1184607,11-Aug-18,Colorado,Thornton,4050 E 100th Ave,1,3
1185040,11-Aug-18,Ohio,Columbus,1280 Summit St,0,4
1184992,10-Aug-18,Missouri,Saint Louis,1515 N 13th St,0,4
1184206,10-Aug-18,Michigan,Detroit,6300 block of Vinewood St,0,4
1182893,8-Aug-18,New Jersey,Paterson,Mercer St and Franklin St,0,4
1182717,8-Aug-18,Pennsylvania,Philadelphia,North 12th Street and West Huntingdon Street,2,4
1179935,5-Aug-18,Illinois,Chicago,50 block of N Leclaire Ave,1,4
1179619,5-Aug-18,Illinois,Chicago,1300 block of S Millard Ave,1,5
1179607,5-Aug-18,Illinois,Chicago,1300 block of W 76th St,0,8
1179677,5-Aug-18,Illinois,Chicago,900 block of S Karlov Ave,0,4
1179644,5-Aug-18,Illinois,Chicago,1600 block of S Avers Ave,0,4
1179810,4-Aug-18,Nevada,Las Vegas,3400 block of Coran Ln,0,6
1180161,4-Aug-18,Missouri,Kansas City,E 18th St and Highland Ave,0,6
1179805,4-Aug-18,Illinois,Chicago,1600 block of N Leclaire Ave,1,3
1179589,4-Aug-18,Wisconsin,Milwaukee,40th St and Vliet St,0,4
1176169,31-Jul-18,California,Gardena,1212 West 135th Street,2,3
1177024,30-Jul-18,Georgia,Savannah,12328 Largo Dr,0,4
1175571,30-Jul-18,Illinois,Chicago,1200 block of S Avers Ave,0,4
1174423,29-Jul-18,Pennsylvania,York,100 block of E Maple St,0,4
1174960,29-Jul-18,Arizona,Phoenix,2501 E Van Buren St,1,4
1174990,29-Jul-18,Michigan,Lansing,Spring and River Street,0,4
1174190,28-Jul-18,Louisiana,New Orleans,3400 S Claiborne Ave,3,7
1174527,28-Jul-18,California,Los Angeles,8801 S Vermont Ave,2,4
1173476,27-Jul-18,Texas,Robstown,603 East Ave J,5,0
1173637,27-Jul-18,Illinois,Chicago,1100 block of S Troy St,0,4
1172224,26-Jul-18,Ohio,Cleveland,18416 St Clair Ave,1,6
1173069,26-Jul-18,California,Oakland,73rd Ave and Bancroft Ave,2,2
1172403,26-Jul-18,Texas,Dallas,3019 South Blvd,0,6
1172333,25-Jul-18,Louisiana,New Orleans,7000 block of Bullard Ave,0,4
1170482,23-Jul-18,Illinois,Chicago,6400 block of S May St,0,5
1168828,21-Jul-18,Maryland,Baltimore,1000 block of Dundalk Ave,0,4
1169103,21-Jul-18,Illinois,Chicago,3100 block of W Fulton St,2,5
1169656,20-Jul-18,Washington,Sunnyside,500 block of S 15th St,1,4
1167806,20-Jul-18,New Jersey,Elizabeth,323 Irvington Ave,0,4
1166302,18-Jul-18,Oklahoma,Oklahoma City,7201 Melrose Ln,0,4
1165214,16-Jul-18,Florida,Palm Beach Gardens (Riviera Beach),2100 block of W 28th St,2,4
1165183,16-Jul-18,District of Columbia,Washington,300 block of 53rd St NE,1,4
1165299,16-Jul-18,Pennsylvania,Philadelphia,2100 block of N 4th St,1,4
1164167,15-Jul-18,Colorado,Denver,50th Ave and Grant St,0,4
1164110,15-Jul-18,Tennessee,Chattanooga,1400 Cowart St,0,5
1163947,14-Jul-18,Maryland,Fort Washington,9500 block of Fort Foote Rd,0,4
1162785,13-Jul-18,Virginia,Richmond,1401 Roseneath Rd,1,3
1162687,12-Jul-18,Tennessee,Memphis,3678 Powers Rd,0,5
1162437,11-Jul-18,Texas,Houston,9550 Bissonnet St,0,4
1161230,11-Jul-18,Florida,Reddick,16300 block of NW Gainesville Rd,0,4
1159820,9-Jul-18,Florida,Orlando,Southland Blvd and Orange Blossom Trail,1,4
1160253,9-Jul-18,Delaware,Wilmington,2709 Ferris Rd,5,0
1160418,8-Jul-18,Alabama,Brandon,565 US-80,0,6
1159528,8-Jul-18,Tennessee,Memphis,Mount Moriah Rd and Mendenhall Rd,0,4
